Date,NZ TOTAL(MW),NZ TOTAL(MVAR)
18/11/2020 6:45,4637.11,366.84
18/11/2020 6:50,4699.55,384.15
18/11/2020 6:55,4749.46,391.75
18/11/2020 7:00,4811.77,428.04
18/11/2020 7:05,4887.62,439.95
18/11/2020 7:10,4964.53,465.69
18/11/2020 7:15,5030.18,489.91
18/11/2020 7:20,5064.06,486.32
18/11/2020 7:25,5113.34,505.93
18/11/2020 7:30,5152.57,520.54
18/11/2020 7:35,5171.27,555.72
18/11/2020 7:40,5186.07,560.6
18/11/2020 7:45,5236.79,540.28
18/11/2020 7:50,5288.96,570.51
18/11/2020 7:55,5290.7,577.02
18/11/2020 8:00,5289.12,573.38
18/11/2020 8:05,5311.75,591.19
18/11/2020 8:10,5313.74,597.77
18/11/2020 8:15,5302.22,585.57
18/11/2020 8:20,5303.97,582.26
18/11/2020 8:25,5317.3,592.18
18/11/2020 8:30,5290.56,588.96
18/11/2020 8:35,5263.01,581.42
18/11/2020 8:40,5253.57,590.97
18/11/2020 8:45,5244.92,594.14
18/11/2020 8:50,5236.24,590.27
18/11/2020 8:55,5233.72,589.01
18/11/2020 9:00,5217.73,592.27
18/11/2020 9:05,5231.74,589.42
18/11/2020 9:10,5217.78,590.94
18/11/2020 9:15,5234.37,596.18
18/11/2020 9:20,5210.57,594.2
18/11/2020 9:25,5203.55,574.94
18/11/2020 9:30,5188.64,586.01
18/11/2020 9:35,5177.98,583.32
18/11/2020 9:40,5179.48,574.68
18/11/2020 9:45,5182.77,572.48
18/11/2020 9:50,5172.82,583.47
18/11/2020 9:55,5170.91,587.82
18/11/2020 10:00,5143.29,566.1
18/11/2020 10:05,5156.11,561
18/11/2020 10:10,5134.3,550.63
18/11/2020 10:15,5121.02,540.31
18/11/2020 10:20,5122.85,551.6
18/11/2020 10:25,5119,545.05
18/11/2020 10:30,5116.52,551.96
18/11/2020 10:35,5121.66,556.83
18/11/2020 10:40,5135.9,567.29
18/11/2020 10:45,5138.66,566.82
18/11/2020 10:50,5141.68,579.5
18/11/2020 10:55,5129.47,573.03
18/11/2020 11:00,5124.36,563.69
18/11/2020 11:05,5128.18,563.95
18/11/2020 11:10,5120.08,561.08
18/11/2020 11:15,5092.97,554.24
18/11/2020 11:20,5083.64,547.71
18/11/2020 11:25,5097.52,551.04
18/11/2020 11:30,5084.39,541.33
18/11/2020 11:35,5085.62,552.53
18/11/2020 11:40,5086.79,549.85
18/11/2020 11:45,5082.34,552.31
18/11/2020 11:50,5085.83,547.97
18/11/2020 11:55,5076.63,540.92
18/11/2020 12:00,5071.97,534.58
18/11/2020 12:05,5067.54,525.22
18/11/2020 12:10,5078.07,515.48
18/11/2020 12:15,5086.87,518.31
18/11/2020 12:20,5069.71,520.31
18/11/2020 12:25,5058.17,512.02
18/11/2020 12:30,5048.26,503.06
18/11/2020 12:35,5027.47,495.03
18/11/2020 12:40,5050.23,514.3
18/11/2020 12:45,5057.31,512.23
18/11/2020 12:50,5067.22,516.57
18/11/2020 12:55,5056.34,507.89
18/11/2020 13:00,5046.71,509.32
18/11/2020 13:05,5055.07,500.99
18/11/2020 13:10,5056.46,505.42
18/11/2020 13:15,5035.52,501.83
18/11/2020 13:20,5038.52,492.54
18/11/2020 13:25,5012.15,509.22
18/11/2020 13:30,5000.65,515.45
18/11/2020 13:35,4999.56,524.04
18/11/2020 13:40,5002.08,515.27
18/11/2020 13:45,5015.12,529.21
18/11/2020 13:50,5017.12,534.35
18/11/2020 13:55,5010.18,531.63
18/11/2020 14:00,5027.01,553.16
18/11/2020 14:05,5030.55,555.17
18/11/2020 14:10,5035.41,549.55
18/11/2020 14:15,5025.47,547.95
18/11/2020 14:20,5035.35,550.58
18/11/2020 14:25,5019.57,551.87
18/11/2020 14:30,5035.06,546.59
18/11/2020 14:35,5036.35,552.17
18/11/2020 14:40,5039.18,547.89
18/11/2020 14:45,5040.79,550.36
18/11/2020 14:50,5062.4,571.78
18/11/2020 14:55,5055.78,561.8
18/11/2020 15:00,5047.97,544.96
18/11/2020 15:05,5063.38,569.1
18/11/2020 15:10,5048.82,575.65
18/11/2020 15:15,5063.2,586.05
18/11/2020 15:20,5113.8,599.9
18/11/2020 15:25,5117.56,589.5
18/11/2020 15:30,5112.2,604.8
18/11/2020 15:35,5122.95,587.58
18/11/2020 15:40,5140.71,594.82
18/11/2020 15:45,5146.73,589.82
18/11/2020 15:50,5142.94,577.75
18/11/2020 15:55,5158.67,572.27
18/11/2020 16:00,5138.77,562.93
18/11/2020 16:05,5144.98,561.91
18/11/2020 16:10,5144.71,551.3
18/11/2020 16:15,5154.79,554.22
18/11/2020 16:20,5158.05,550.49
18/11/2020 16:25,5158.85,554.64
18/11/2020 16:30,5175.59,541.99
18/11/2020 16:35,5200.36,549.81
18/11/2020 16:40,5195.83,546.13
18/11/2020 16:45,5209.38,546.6
18/11/2020 16:50,5221.75,528.83
18/11/2020 16:55,5223.39,520.35
18/11/2020 17:00,5210.29,502.5
18/11/2020 17:05,5222.81,498.27
18/11/2020 17:10,5230.86,510.43
18/11/2020 17:15,5232.66,477.2
18/11/2020 17:20,5257.36,476.55
18/11/2020 17:25,5287.1,443.91
18/11/2020 17:30,5281.52,431.46
18/11/2020 17:35,5282.92,403.08
18/11/2020 17:40,5278.55,385.28
18/11/2020 17:45,5277.22,378.2
18/11/2020 17:50,5285.22,375.7
18/11/2020 17:55,5309.5,369.71
18/11/2020 18:00,5282.78,370.78
18/11/2020 18:05,5292.14,340.9
18/11/2020 18:10,5284.86,340.52
18/11/2020 18:15,5269.85,320.34
18/11/2020 18:20,5284.72,309.11
18/11/2020 18:25,5280.67,316.56
18/11/2020 18:30,5265.17,295.89
18/11/2020 18:35,5249.11,300.2
18/11/2020 18:40,5265.36,295.26
18/11/2020 18:45,5251.12,279.3
18/11/2020 18:50,5233.76,265.71
18/11/2020 18:55,5231.84,290.78
18/11/2020 19:00,5202.63,265.25
18/11/2020 19:05,5161.46,272.37
18/11/2020 19:10,5166.03,281.04
18/11/2020 19:15,5144.41,279.09
18/11/2020 19:20,5136.57,269.92
18/11/2020 19:25,5110.09,253.57
18/11/2020 19:30,5086.52,239.63
18/11/2020 19:35,5072.23,236.6
18/11/2020 19:40,5061.22,235.33
18/11/2020 19:45,5053.98,222.71
18/11/2020 19:50,5049.8,220.84
18/11/2020 19:55,5045.02,222.91
18/11/2020 20:00,5035.51,207.82
18/11/2020 20:05,5034.72,197.82
18/11/2020 20:10,5049.09,180.73
18/11/2020 20:15,5053.24,197.18
18/11/2020 20:20,5051.84,189.31
18/11/2020 20:25,5063.91,198.27
18/11/2020 20:30,5061.72,189.79
18/11/2020 20:35,5076.89,202.3
18/11/2020 20:40,5072.46,184.78
18/11/2020 20:45,5068.34,185.1
18/11/2020 20:50,5060.29,190.77
18/11/2020 20:55,5023.55,166.68
18/11/2020 21:00,5007.94,158.69
18/11/2020 21:05,4996.89,169.19
18/11/2020 21:10,4992.81,162.27
18/11/2020 21:15,4967.3,156.59
18/11/2020 21:20,4934.17,135.84
18/11/2020 21:25,4909.61,132.08
18/11/2020 21:30,4858.22,117.45
18/11/2020 21:35,4825.85,117.72
18/11/2020 21:40,4805.42,110.77
18/11/2020 21:45,4789.15,111.46
18/11/2020 21:50,4758.24,110.1
18/11/2020 21:55,4716.21,105.66
18/11/2020 22:00,4666.2,94.7
18/11/2020 22:05,4631.97,61.77
18/11/2020 22:10,4564.44,52.84
18/11/2020 22:15,4526.26,47.5
18/11/2020 22:20,4483.39,32.91
18/11/2020 22:25,4453.98,33.64
18/11/2020 22:30,4410.64,27.65
18/11/2020 22:35,4368.06,27.95
18/11/2020 22:40,4352.37,43.11
18/11/2020 22:45,4303.31,21.52
18/11/2020 22:50,4272.86,29.65
18/11/2020 22:55,4240.02,25.41
18/11/2020 23:00,4188.71,19.42
18/11/2020 23:05,4206.2,-8.68
18/11/2020 23:10,4198.59,6.13
18/11/2020 23:15,4149.2,-10.13
18/11/2020 23:20,4121.64,-6.74
18/11/2020 23:25,4092.26,-8.99
18/11/2020 23:30,4064.95,-23.95
18/11/2020 23:35,4039.08,-17.91
18/11/2020 23:40,4009.42,-28.55
18/11/2020 23:45,3992.32,-21.74
18/11/2020 23:50,3954.98,-19.87
18/11/2020 23:55,3903.68,-29.92
19/11/2020 0:00,3912.25,-39.34
19/11/2020 0:05,3872.17,-34.44
19/11/2020 0:10,3853.39,-28.95
19/11/2020 0:15,3817.39,-47.47
19/11/2020 0:20,3797.62,-46.18
19/11/2020 0:25,3770.77,-55.89
19/11/2020 0:30,3758,-54.92
19/11/2020 0:35,3734.5,-64.26
19/11/2020 0:40,3716.83,-70.69
19/11/2020 0:45,3714.55,-70.3
19/11/2020 0:50,3689.32,-69.32
19/11/2020 0:55,3670.63,-74.95
19/11/2020 1:00,3660.89,-62.93
19/11/2020 1:05,3647.46,-65.65
19/11/2020 1:10,3634.96,-68.17
19/11/2020 1:15,3613.35,-78.57
19/11/2020 1:20,3606.1,-82.92
19/11/2020 1:25,3607.52,-72.62
19/11/2020 1:30,3591.39,-71.58
19/11/2020 1:35,3579.19,-91.34
19/11/2020 1:40,3537.3,-61.95
19/11/2020 1:45,3553.39,-47.22
19/11/2020 1:50,3538.11,-64.07
19/11/2020 1:55,3523.09,-60.87
19/11/2020 2:00,3524.33,-49.32
19/11/2020 2:05,3520.51,-62.46
19/11/2020 2:10,3497.43,-72.25
19/11/2020 2:15,3490.1,-67.19
19/11/2020 2:20,3484.75,-66.94
19/11/2020 2:25,3488.19,-57.47
19/11/2020 2:30,3475.5,-69.92
19/11/2020 2:35,3498.9,-77.24
19/11/2020 2:40,3504.13,-77.38
19/11/2020 2:45,3475.64,-94.78
19/11/2020 2:50,3472.3,-64.73
19/11/2020 2:55,3461.77,-71.77
19/11/2020 3:00,3447.82,-83.66
19/11/2020 3:05,3451.38,-71.92
19/11/2020 3:10,3441.47,-85.16
19/11/2020 3:15,3433.13,-91.86
19/11/2020 3:20,3453.24,-65.36
19/11/2020 3:25,3427.99,-89.46
19/11/2020 3:30,3421.19,-85.11
19/11/2020 3:35,3449.55,-104.74
19/11/2020 3:40,3440.42,-103.77
19/11/2020 3:45,3458.42,-91.23
19/11/2020 3:50,3408.64,-91.48
19/11/2020 3:55,3410.83,-94.27
19/11/2020 4:00,3417.56,-100.39
19/11/2020 4:05,3451.65,-108.97
19/11/2020 4:10,3467.44,-107.22
19/11/2020 4:15,3473.82,-103.19
19/11/2020 4:20,3491.38,-102.63
19/11/2020 4:25,3496.89,-98.19
19/11/2020 4:30,3499.59,-98.41
19/11/2020 4:35,3528.53,-81.84
19/11/2020 4:40,3548.41,-88.12
19/11/2020 4:45,3566.95,-70.47
19/11/2020 4:50,3582.56,-62.29
19/11/2020 4:55,3590.66,-61.27
19/11/2020 5:00,3630.03,-63.35
19/11/2020 5:05,3689.81,-32.38
19/11/2020 5:10,3725.17,-29.3
19/11/2020 5:15,3762.71,-5.49
19/11/2020 5:20,3797.91,3.01
19/11/2020 5:25,3838.14,21.51
19/11/2020 5:30,3874.9,37.41
19/11/2020 5:35,3917.89,58.97
19/11/2020 5:40,3975.02,74.64
19/11/2020 5:45,4013.4,91.62
19/11/2020 5:50,4059.98,112.58
19/11/2020 5:55,4082.57,105.2
19/11/2020 6:00,4154.19,118.65
19/11/2020 6:05,4242.79,138.05
19/11/2020 6:10,4311.77,166.51
19/11/2020 6:15,4380.83,187.7
19/11/2020 6:20,4462.24,224.68
19/11/2020 6:25,4516.17,234.22
19/11/2020 6:30,4573.44,248.99
19/11/2020 6:35,4619.09,262.24
19/11/2020 6:40,4672.99,263.85
19/11/2020 6:45,4740.93,285.55
19/11/2020 6:50,4792.08,296.78
19/11/2020 6:55,4850.25,297.68
19/11/2020 7:00,4909.92,318.84
19/11/2020 7:05,4986.84,348.68
19/11/2020 7:10,5050.81,358.96
19/11/2020 7:15,5117.4,379.27
19/11/2020 7:20,5184.21,399.84
19/11/2020 7:25,5228.03,414.78
19/11/2020 7:30,5245.62,412.86
19/11/2020 7:35,5268.86,426.56
19/11/2020 7:40,5262.65,447.81
19/11/2020 7:45,5300.76,444.5
19/11/2020 7:50,5316.38,461.49
19/11/2020 7:55,5319.74,460.31
19/11/2020 8:00,5345.3,454.52
19/11/2020 8:05,5358.26,457.48
19/11/2020 8:10,5366.05,466.72
19/11/2020 8:15,5363.25,463.2
19/11/2020 8:20,5358.64,461.97
19/11/2020 8:25,5349.8,460.76
19/11/2020 8:30,5334.87,468.11
19/11/2020 8:35,5320.05,460.49
19/11/2020 8:40,5299.6,459.83
19/11/2020 8:45,5286.28,462.24
19/11/2020 8:50,5279.29,472.13
19/11/2020 8:55,5268.52,455.02
19/11/2020 9:00,5246.08,455.38
19/11/2020 9:05,5223.19,459.78
19/11/2020 9:10,5215.7,462.78
19/11/2020 9:15,5203.88,451.79
19/11/2020 9:20,5188.2,453.89
19/11/2020 9:25,5163.38,448.64
19/11/2020 9:30,5151.98,432.2
19/11/2020 9:35,5144.94,419.95
19/11/2020 9:40,5126.31,437.08
19/11/2020 9:45,5118.46,429.44
19/11/2020 9:50,5115.56,424.21
19/11/2020 9:55,5097.24,420.07
19/11/2020 10:00,5113.5,416.48
19/11/2020 10:05,5110.75,409.22
19/11/2020 10:10,5086,405.57
19/11/2020 10:15,5072.28,407.16
19/11/2020 10:20,5066.66,411.38
19/11/2020 10:25,5057.9,406.7
19/11/2020 10:30,5051.7,418.38
19/11/2020 10:35,5029.14,422.39
19/11/2020 10:40,5027.36,431.39
19/11/2020 10:45,5028.05,432.46
19/11/2020 10:50,5025.58,438.91
19/11/2020 10:55,5009.16,431.69
19/11/2020 11:00,5007.03,426.13
19/11/2020 11:05,5011.68,434.15
19/11/2020 11:10,5005.93,430.39
19/11/2020 11:15,4992.28,433.59
19/11/2020 11:20,4989.84,427.69
19/11/2020 11:25,5002.89,430.23
19/11/2020 11:30,4980.39,430.29
19/11/2020 11:35,4984.02,425.99
19/11/2020 11:40,4979.69,433.27
19/11/2020 11:45,4978.5,429.32
19/11/2020 11:50,4976.4,429.03
19/11/2020 11:55,4971.64,424.99
19/11/2020 12:00,4995.37,407.98
19/11/2020 12:05,4997.93,390.89
19/11/2020 12:10,4987.74,393.6
19/11/2020 12:15,4986.78,381.07
19/11/2020 12:20,4988.33,399.25
19/11/2020 12:25,4968.52,396.79
19/11/2020 12:30,4964.53,388.5
19/11/2020 12:35,4974.5,392.39
19/11/2020 12:40,4983.2,397.25
19/11/2020 12:45,4977.03,410.67
19/11/2020 12:50,4976.88,407.29
19/11/2020 12:55,4975.73,409.08
19/11/2020 13:00,4961.48,405.88
19/11/2020 13:05,4977.59,413.08
19/11/2020 13:10,4994.95,410.32
19/11/2020 13:15,4967.41,412.67
19/11/2020 13:20,4953.5,419.58
19/11/2020 13:25,4931.78,408.95
19/11/2020 13:30,4920.48,416.26
19/11/2020 13:35,4913.88,406.93
19/11/2020 13:40,4908.96,410.91
19/11/2020 13:45,4909.1,404.69
19/11/2020 13:50,4899.71,408.84
19/11/2020 13:55,4897.46,410.02
19/11/2020 14:00,4885.61,415.83
19/11/2020 14:05,4891.09,418.94
19/11/2020 14:10,4885.64,424.38
19/11/2020 14:15,4880.67,424.92
19/11/2020 14:20,4902.07,446.2
19/11/2020 14:25,4884.35,444.79
19/11/2020 14:30,4879.12,429.39
19/11/2020 14:35,4901.71,453.31
19/11/2020 14:40,4903.44,446.63
19/11/2020 14:45,4897.73,447.62
19/11/2020 14:50,4893.62,444.01
19/11/2020 14:55,4896.21,451.08
19/11/2020 15:00,4899.24,452.98
19/11/2020 15:05,4898.59,448.21
19/11/2020 15:10,4920.54,470
19/11/2020 15:15,4907.43,447.17
19/11/2020 15:20,4929.63,465.51
19/11/2020 15:25,4957.3,477.58
19/11/2020 15:30,4946.64,481.09
19/11/2020 15:35,4957.25,475.98
19/11/2020 15:40,4975.23,483.53
19/11/2020 15:45,4962.29,478.12
19/11/2020 15:50,4964.1,473.92
19/11/2020 15:55,4938.64,493.46
19/11/2020 16:00,4933.64,484.44
19/11/2020 16:05,4923.63,479.3
19/11/2020 16:10,4951.49,458.47
19/11/2020 16:15,4967.75,457.99
19/11/2020 16:20,4970,453.07
19/11/2020 16:25,4978.04,437.24
19/11/2020 16:30,4982.91,447.77
19/11/2020 16:35,4999.24,437.79
19/11/2020 16:40,4985.42,424.23
19/11/2020 16:45,5009.94,435.79
19/11/2020 16:50,5016.79,422.06
19/11/2020 16:55,5025.95,422.1
19/11/2020 17:00,5006.7,389.09
19/11/2020 17:05,5012.39,403.68
19/11/2020 17:10,5004.12,374.88
19/11/2020 17:15,4998.38,362.22
19/11/2020 17:20,5004.43,351.6
19/11/2020 17:25,5023.19,345.28
19/11/2020 17:30,5024.55,333.81
19/11/2020 17:35,5013.82,325.56
19/11/2020 17:40,5041.34,325.2
19/11/2020 17:45,5046.5,317.37
19/11/2020 17:50,5060.27,300.73
19/11/2020 17:55,5064.65,302.1
19/11/2020 18:00,5048.42,289.55
19/11/2020 18:05,5028.83,272.67
19/11/2020 18:10,5006.19,263.96
19/11/2020 18:15,4991.74,266.05
19/11/2020 18:20,4981.51,257.89
19/11/2020 18:25,4994.42,263.53
19/11/2020 18:30,4975.43,251.45
19/11/2020 18:35,4972.79,235.8
19/11/2020 18:40,4983.21,252.68
19/11/2020 18:45,4951.66,222.44
19/11/2020 18:50,4971.39,213.36
19/11/2020 18:55,4968.44,228.38
19/11/2020 19:00,4959.76,215.9
19/11/2020 19:05,4931.49,196.42
19/11/2020 19:10,4919.94,196.92
19/11/2020 19:15,4911.69,190.46
19/11/2020 19:20,4890.79,187.34
19/11/2020 19:25,4888.59,185.42
19/11/2020 19:30,4874.12,168.02
19/11/2020 19:35,4871.33,165.97
19/11/2020 19:40,4862.48,161.82
19/11/2020 19:45,4856.15,159.78
19/11/2020 19:50,4852.07,148.72
19/11/2020 19:55,4856.1,143.57
19/11/2020 20:00,4842.63,140.31
19/11/2020 20:05,4844.63,141.13
19/11/2020 20:10,4850.34,139.46
19/11/2020 20:15,4878.63,149.12
19/11/2020 20:20,4879.35,142.72
19/11/2020 20:25,4875.36,132.85
19/11/2020 20:30,4899.69,137.32
19/11/2020 20:35,4904.21,129.02
19/11/2020 20:40,4908.64,129.59
19/11/2020 20:45,4945.55,145.25
19/11/2020 20:50,4959.77,131.33
19/11/2020 20:55,4949.82,107.7
19/11/2020 21:00,4936.93,111.82
19/11/2020 21:05,4913.56,87.26
19/11/2020 21:10,4895.97,83.49
19/11/2020 21:15,4878.54,80.33
19/11/2020 21:20,4844.31,70.51
19/11/2020 21:25,4816.36,58.19
19/11/2020 21:30,4807.31,75.22
19/11/2020 21:35,4792.97,71.03
19/11/2020 21:40,4746.95,54.2
19/11/2020 21:45,4717.41,41.64
19/11/2020 21:50,4719.77,57.45
19/11/2020 21:55,4685.26,45.32
19/11/2020 22:00,4641.56,38.51
19/11/2020 22:05,4597.9,27.57
19/11/2020 22:10,4551.24,23.18
19/11/2020 22:15,4526.98,13.57
19/11/2020 22:20,4492.29,12.47
19/11/2020 22:25,4464.03,9.02
19/11/2020 22:30,4408.02,-2.2
19/11/2020 22:35,4377.09,-2.72
19/11/2020 22:40,4332.06,-15.8
19/11/2020 22:45,4305.13,-13.62
19/11/2020 22:50,4272.04,-35.18
19/11/2020 22:55,4237.01,-35.7
19/11/2020 23:00,4197.63,-38.11
19/11/2020 23:05,4210.45,-42.8
19/11/2020 23:10,4181.93,-47.08
19/11/2020 23:15,4165.84,-45.45
19/11/2020 23:20,4129.62,-45.12
19/11/2020 23:25,4096.75,-52.65
19/11/2020 23:30,4072.07,-43.21
19/11/2020 23:35,4045.58,-45.87
19/11/2020 23:40,4016.97,-59.87
19/11/2020 23:45,3995.95,-52.85
19/11/2020 23:50,3959.29,-62.47
19/11/2020 23:55,3931.11,-61.58
20/11/2020 0:00,3889.2,-79.55
20/11/2020 0:05,3880.26,-77.34
20/11/2020 0:10,3861.25,-63.6
20/11/2020 0:15,3838,-78.37
20/11/2020 0:20,3814.77,-87
20/11/2020 0:25,3797.64,-80.12
20/11/2020 0:30,3778.14,-76.41
20/11/2020 0:35,3767.72,-71.54
20/11/2020 0:40,3745.28,-76.32
20/11/2020 0:45,3729.4,-82.42
20/11/2020 0:50,3718.79,-76.63
20/11/2020 0:55,3687.12,-92.59
20/11/2020 1:00,3674.3,-94.66
20/11/2020 1:05,3675.69,-95.47
20/11/2020 1:10,3651.17,-100.83
20/11/2020 1:15,3621.61,-95.75
20/11/2020 1:20,3607.95,-97.12
20/11/2020 1:25,3590.11,-100.16
20/11/2020 1:30,3583.65,-96.57
20/11/2020 1:35,3574.94,-92.26
20/11/2020 1:40,3565.24,-93.65
20/11/2020 1:45,3559.38,-89.21
20/11/2020 1:50,3563.93,-85.46
20/11/2020 1:55,3543.39,-103.9
20/11/2020 2:00,3539.46,-108.16
20/11/2020 2:05,3527.93,-111
20/11/2020 2:10,3533.39,-97.9
20/11/2020 2:15,3533.06,-96.36
20/11/2020 2:20,3519.37,-99.47
20/11/2020 2:25,3523.8,-96.23
20/11/2020 2:30,3506.84,-109.66
20/11/2020 2:35,3497.73,-111.25
20/11/2020 2:40,3495.59,-108.6
20/11/2020 2:45,3496.88,-111.25
20/11/2020 2:50,3497.38,-105.67
20/11/2020 2:55,3482.29,-112.4
20/11/2020 3:00,3483.07,-116.88
20/11/2020 3:05,3498.55,-104.01
20/11/2020 3:10,3482.8,-108.77
20/11/2020 3:15,3482.15,-107.01
20/11/2020 3:20,3479.51,-109.18
20/11/2020 3:25,3469.79,-110.97
20/11/2020 3:30,3464.89,-105.47
20/11/2020 3:35,3459.45,-106.38
20/11/2020 3:40,3461.7,-110.3
20/11/2020 3:45,3459.76,-108.48
20/11/2020 3:50,3468.56,-109.72
20/11/2020 3:55,3475.92,-111.13
20/11/2020 4:00,3484.24,-103.32
20/11/2020 4:05,3488.68,-114.29
20/11/2020 4:10,3492.12,-107.8
20/11/2020 4:15,3494.59,-105.55
20/11/2020 4:20,3499.3,-105.48
20/11/2020 4:25,3514.52,-103
20/11/2020 4:30,3526.55,-94.44
20/11/2020 4:35,3542.22,-93.93
20/11/2020 4:40,3562.5,-92.16
20/11/2020 4:45,3573.48,-86.37
20/11/2020 4:50,3596.75,-81.9
20/11/2020 4:55,3627.6,-72.72
20/11/2020 5:00,3650.35,-64.48
20/11/2020 5:05,3700.91,-41.54
20/11/2020 5:10,3742.27,-35.39
20/11/2020 5:15,3785,-31.32
20/11/2020 5:20,3822.79,-14.7
20/11/2020 5:25,3861.19,2.25
20/11/2020 5:30,3892.75,-5.34
20/11/2020 5:35,3950.4,34.6
20/11/2020 5:40,3995.34,38.32
20/11/2020 5:45,4034.7,55.9
20/11/2020 5:50,4073.78,70.6
20/11/2020 5:55,4123.34,87.25
20/11/2020 6:00,4151.03,88.54
20/11/2020 6:05,4242.5,118.43
20/11/2020 6:10,4319.4,156.29
20/11/2020 6:15,4365.13,158.5
20/11/2020 6:20,4426.19,170.99
20/11/2020 6:25,4483.79,181.39
20/11/2020 6:30,4555.85,206.21
20/11/2020 6:35,4627.16,215.14
20/11/2020 6:40,4678.8,229.18
20/11/2020 6:45,4726.76,237.53
20/11/2020 6:50,4785.47,246.94
20/11/2020 6:55,4833.3,260.56
20/11/2020 7:00,4898.09,282.64
20/11/2020 7:05,4972.82,311.75
20/11/2020 7:10,5044.63,331.57
20/11/2020 7:15,5099.77,351.47
20/11/2020 7:20,5153.63,352.78
20/11/2020 7:25,5196.97,372.74
20/11/2020 7:30,5249.97,394.22
20/11/2020 7:35,5272.94,390.36
20/11/2020 7:40,5268.04,418.77
20/11/2020 7:45,5298.93,401.49
20/11/2020 7:50,5293.99,417.4
20/11/2020 7:55,5334.42,422.09
20/11/2020 8:00,5360.33,430.38
20/11/2020 8:05,5368.97,432.93
20/11/2020 8:10,5347.99,437.63
20/11/2020 8:15,5357.79,439.99
20/11/2020 8:20,5357.03,451.6
20/11/2020 8:25,5332.56,432.56
20/11/2020 8:30,5327.55,437.51
20/11/2020 8:35,5305.04,437.31
20/11/2020 8:40,5281.05,429.7
20/11/2020 8:45,5279.11,434.3
20/11/2020 8:50,5251.6,433.19
20/11/2020 8:55,5243.38,436.38
20/11/2020 9:00,5229.35,430.22
20/11/2020 9:05,5223.56,427.12
20/11/2020 9:10,5227.27,428.03
20/11/2020 9:15,5219.07,429.77
20/11/2020 9:20,5207.7,434.66
20/11/2020 9:25,5190.09,429.49
20/11/2020 9:30,5173.41,427.67
20/11/2020 9:35,5166.79,420.47
20/11/2020 9:40,5146.13,425.9
20/11/2020 9:45,5133.68,411.93
20/11/2020 9:50,5130.52,424.53
20/11/2020 9:55,5134.35,419.06
20/11/2020 10:00,5111.92,405.08
20/11/2020 10:05,5114.99,411.7
20/11/2020 10:10,5089.96,392.93
20/11/2020 10:15,5089.51,411.88
20/11/2020 10:20,5060.78,406.72
20/11/2020 10:25,5059.17,414.79
20/11/2020 10:30,5045.92,415.57
20/11/2020 10:35,5048.9,412.79
20/11/2020 10:40,5054.01,425.41
20/11/2020 10:45,5051.97,423.66
20/11/2020 10:50,5032.93,417.15
20/11/2020 10:55,5021.85,421.79
20/11/2020 11:00,5021,422.27
20/11/2020 11:05,5038.42,423.2
20/11/2020 11:10,5020.32,430.82
20/11/2020 11:15,5006.19,424.96
20/11/2020 11:20,5004.03,431.06
20/11/2020 11:25,5002.67,438.14
20/11/2020 11:30,4992.2,422.18
20/11/2020 11:35,4989.97,428.77
20/11/2020 11:40,4995.17,436.43
20/11/2020 11:45,4992.71,432.58
20/11/2020 11:50,5000.22,447.04
20/11/2020 11:55,4988.73,429.17
20/11/2020 12:00,4980.23,422.89
20/11/2020 12:05,4993.38,421.99
20/11/2020 12:10,5002.62,429.11
20/11/2020 12:15,4990.25,437.16
20/11/2020 12:20,4962.05,420.47
20/11/2020 12:25,4949.79,421.15
20/11/2020 12:30,4939.47,415.32
20/11/2020 12:35,4940.73,415.61
20/11/2020 12:40,4946.5,415.07
20/11/2020 12:45,4930.57,417.04
20/11/2020 12:50,4934,426.2
20/11/2020 12:55,4929.34,425.46
20/11/2020 13:00,4918.15,419.39
20/11/2020 13:05,4922.42,449.51
20/11/2020 13:10,4737.14,345.23
20/11/2020 13:15,4850.22,408.4
20/11/2020 13:20,4910.36,426.47
20/11/2020 13:25,4895.83,426.47
20/11/2020 13:30,4904.59,430.1
20/11/2020 13:35,4907.85,433.06
20/11/2020 13:40,4915.1,439.09
20/11/2020 13:45,4897.71,430.43
20/11/2020 13:50,4903.37,441.84
20/11/2020 13:55,4892.52,433.22
20/11/2020 14:00,4900.34,432.5
20/11/2020 14:05,4890.53,437.66
20/11/2020 14:10,4884.55,436.53
20/11/2020 14:15,4880.82,430.71
20/11/2020 14:20,4871.91,441.14
20/11/2020 14:25,4874.41,448.01
20/11/2020 14:30,4881.49,453.33
20/11/2020 14:35,4881.37,446.25
20/11/2020 14:40,4859.23,449.95
20/11/2020 14:45,4855.34,445.12
20/11/2020 14:50,4862.48,448.31
20/11/2020 14:55,4868.29,461.77
20/11/2020 15:00,4871.95,453.47
20/11/2020 15:05,4870.28,451.7
20/11/2020 15:10,4864.08,448.51
20/11/2020 15:15,4887.06,455.27
20/11/2020 15:20,4895.02,456.58
20/11/2020 15:25,4899.55,460.58
20/11/2020 15:30,4901.14,456.55
20/11/2020 15:35,4901.21,454.43
20/11/2020 15:40,4918.93,456.88
20/11/2020 15:45,4914,453.91
20/11/2020 15:50,4922.52,455.34
20/11/2020 15:55,4920.15,459.59
20/11/2020 16:00,4920.54,452.25
20/11/2020 16:05,4920.7,445.76
20/11/2020 16:10,4932.31,448.2
20/11/2020 16:15,4933.24,447.21
20/11/2020 16:20,4927.57,433.79
