Trading Period Start Date & Time,AK,BP,CH,HM,IN,NL,NR,PN,WC,WN,NZ
14/04/2020 4:30,514.3,241.9,358.2,218.6,767.5,156.2,132.7,172.6,114.9,168.5,"2,845.30"
14/04/2020 4:00,502.7,240.7,349.1,213.8,760.4,155.2,132,168.8,112.5,167,"2,802.20"
14/04/2020 3:30,499.7,240.1,345.5,210.8,756.4,154.3,128.5,168.1,108.8,164.8,"2,777.10"
14/04/2020 3:00,499.8,240.5,347.5,210,756.4,154,126.5,168.8,109,164.7,"2,777.00"
14/04/2020 2:30,474.8,240.9,353.5,210.5,759.8,155.8,126.6,169.8,108.6,165.3,"2,765.70"
14/04/2020 2:00,474.5,243.2,366.4,211.9,763.3,157.9,129,171.1,110.1,168.1,"2,795.40"
14/04/2020 1:30,473.2,245,381.4,214.2,769.4,161,131.5,174.2,112.3,170.5,"2,832.60"
14/04/2020 1:00,482,249.1,403.1,217.9,781.9,164.9,135,177.3,114.9,175.4,"2,901.60"
14/04/2020 0:30,490.2,253.9,423.6,222.7,788.8,169.9,138.4,181.3,117,182.1,"2,967.80"
14/04/2020 0:00,512.8,260.4,434.7,229,804.5,178.1,142.6,187.5,122.3,191.6,"3,063.40"
15/04/2020 23:30,598.3,278.8,530.3,263.3,825.2,202.7,176.8,197.4,145.1,224.6,"3,442.60"
15/04/2020 23:00,633.4,292.7,540.8,277.4,841.8,219.9,187.3,203.4,153.4,243.7,"3,593.70"
15/04/2020 22:30,676.9,296.3,542.7,293.4,835.7,237.7,193.9,210.1,150,260,"3,696.80"
15/04/2020 22:00,724.8,311.5,556.1,313.1,856,258.5,207.1,223.1,162.1,283.4,"3,895.80"
15/04/2020 21:30,786.1,328.6,574.4,332.3,878.6,280.7,218.5,236.6,173.9,309.4,"4,119.30"
15/04/2020 21:00,827.1,344.9,599.3,349.4,898.5,299.3,231.1,249,182.8,330,"4,311.30"
15/04/2020 20:30,867.3,360.3,611.8,368.4,910.4,317.8,241.7,258.8,191,345.3,"4,472.80"
15/04/2020 20:00,905.4,368.1,636.7,384.2,927,339.6,254.9,266.9,199.8,360.8,"4,643.10"
15/04/2020 19:30,939.6,377.6,662.1,403.9,945.7,362,266.8,276.6,206.7,377.1,"4,817.90"
15/04/2020 19:00,988,385.1,685.2,427.2,965.2,388.3,279,291,215.8,395.8,"5,020.50"
15/04/2020 18:30,"1,039.00",392.7,712,451.2,983.7,413.9,293.1,305.8,227.4,414.3,"5,233.00"
15/04/2020 18:00,"1,036.30",394.7,718.7,455.3,987.7,413.6,297.9,316.6,231.9,419,"5,271.90"
15/04/2020 17:30,986,383.3,706.6,437.1,980.6,387.4,288.7,308,231.2,404.4,"5,113.30"
15/04/2020 17:00,921.5,353.9,669.8,409.5,964.1,347.7,264.6,286,217.5,362.3,"4,796.90"
15/04/2020 16:30,891.2,328.1,631.9,384.3,945.8,311.6,242.5,261,201.3,321.6,"4,519.20"
15/04/2020 16:00,858.5,317.7,604.8,368.3,927.8,292.5,227.9,250.7,192.1,294.5,"4,334.70"
15/04/2020 15:30,843.5,309.1,583,356.4,920.6,281.2,218.4,242.3,183.4,282.8,"4,220.70"
15/04/2020 15:00,840.5,309.3,567,350,916.4,278.4,215.9,237.1,179.4,278.7,"4,172.70"
15/04/2020 14:30,841.1,311.5,555,346.5,916.1,278.3,215.1,229,177.7,277.5,"4,147.70"
15/04/2020 14:00,854.8,313.3,553.6,348.3,916.9,281.5,217.8,228.6,175.6,284.3,"4,174.50"
15/04/2020 13:30,870,312.1,556.5,352.7,915.4,288.7,218.2,231.5,175.3,293.5,"4,213.80"
15/04/2020 13:00,883.4,322.2,564,359.9,920.2,298.3,222.9,235.6,180.9,302.8,"4,290.10"
15/04/2020 12:30,897.5,331.6,574.3,371.4,925.3,307.5,226.3,243.7,184.1,306.1,"4,367.80"
15/04/2020 12:00,898,332.4,567.6,376.2,931,309,228.8,247.9,187.3,307.6,"4,385.80"
15/04/2020 11:30,901.1,324.5,565.9,374.6,934.7,305.4,226.7,244.1,186.8,303.2,"4,367.00"
15/04/2020 11:00,900,330.6,570.7,377,938.5,307.7,226.3,242.8,185.9,307.4,"4,386.80"
15/04/2020 10:30,901.4,336.7,575.8,378.6,937.9,309.7,227.1,244,188.3,311.8,"4,411.30"
15/04/2020 10:00,901.8,339.4,589.6,383.3,941.9,313.6,234.7,248,192.7,318.9,"4,463.90"
15/04/2020 9:30,885.1,345.8,598.2,384,943.9,315.8,238.7,252.1,194.9,326.1,"4,484.70"
15/04/2020 9:00,877,352.4,606.1,384,944.7,315.7,241.9,255.3,197.3,333.2,"4,507.80"
15/04/2020 8:30,862.1,352.3,603,384.8,937.7,312.4,242.4,257.4,199.9,335.7,"4,487.60"
15/04/2020 8:00,828.9,346.1,593.4,376.6,922.7,297.2,240,256.3,195.8,326.6,"4,383.70"
15/04/2020 7:30,767.2,335.7,567.7,363.2,900.4,271.8,233.2,250.9,185.1,303.9,"4,179.00"
15/04/2020 7:00,721.1,322,525.5,342.8,877.1,243.6,218.3,238.2,173.5,271.6,"3,933.70"
15/04/2020 6:30,668.9,298.3,500.4,318.2,855.5,217.6,201.4,225.8,161.3,242.4,"3,689.70"
15/04/2020 6:00,627.5,279.5,471,294.4,834.9,196.2,187,214.3,149.5,219.3,"3,473.60"
15/04/2020 5:30,576.7,267.4,439.7,264.5,817.7,176.7,169.2,198.7,138.2,199.7,"3,248.20"
15/04/2020 5:00,553.3,257.5,419.7,244,803.8,167.5,159.4,184.9,129.2,190.4,"3,109.80"
15/04/2020 4:30,535.6,249.4,400.9,229.9,788.8,160.9,152,176.8,122.4,182,"2,998.60"
15/04/2020 4:00,527.2,245.7,392.8,224.8,782.6,159.4,149.4,173.8,120.1,179.5,"2,955.40"
15/04/2020 3:30,522.9,247.3,391.2,224.4,775,158.5,147.3,173.1,117.9,178.2,"2,935.90"
15/04/2020 3:00,525.9,251.1,397,225.9,773.1,159.9,148,172.7,118.7,178.7,"2,951.00"
15/04/2020 2:30,522.4,251.3,404.5,226.9,777.9,161.9,149.2,173.9,118.8,179.4,"2,966.20"
15/04/2020 2:00,526.6,256.2,418.2,230.2,781.7,163.9,152,175,120.4,181.6,"3,005.80"
15/04/2020 1:30,523.6,256.6,435.1,232.8,785.2,167.4,155.2,176.4,124.8,184.6,"3,041.80"
15/04/2020 1:00,542.2,261.2,459.3,238,791.5,172.1,158.5,178.7,129,190.2,"3,120.60"
15/04/2020 0:30,541,268.4,479.3,245.4,803.7,178.5,161.7,180.7,133.6,198,"3,190.30"
15/04/2020 0:00,562.1,273.8,490.2,252.2,819,187.8,167.5,187.3,139.1,208.5,"3,287.60"
16/04/2020 23:30,585.8,283.2,516.7,257.9,816.3,200.2,169.5,203.5,146.4,210.6,"3,390.00"
16/04/2020 23:00,621.1,290.7,523,273,828.9,215.4,181,212.7,152.2,226.5,"3,524.50"
16/04/2020 22:30,672.7,293.1,520.5,289.7,823.4,232.7,186.2,218.9,150.9,239.8,"3,627.90"
16/04/2020 22:00,715.8,306.4,526.2,307.5,837.2,252,197,224.7,161.5,260.5,"3,788.70"
16/04/2020 21:30,759.7,325,540.8,327,857.6,273.3,208.8,236.5,171.8,279.2,"3,979.70"
16/04/2020 21:00,794.4,339.2,562.9,342.2,876.8,290.1,220,247.2,180.3,294.9,"4,148.00"
16/04/2020 20:30,835.7,349.5,581.8,359.2,890.4,308.2,230.2,259.3,186.9,306.9,"4,308.10"
16/04/2020 20:00,877.8,358.6,605.7,375.2,902,327.2,241.8,270.3,194.7,321.7,"4,474.90"
16/04/2020 19:30,928.4,373.6,631.5,393,917.3,351.3,253.3,283,199.4,336.6,"4,667.50"
16/04/2020 19:00,979.7,391.8,654.4,415.1,937.7,377.9,266.7,296.9,209.4,355.8,"4,885.50"
16/04/2020 18:30,"1,027.70",408.5,679,439.4,951.9,403.1,279.1,312.9,219.4,371.7,"5,092.80"
16/04/2020 18:00,"1,021.80",407.2,683.2,446,950.9,401.4,282.4,322.2,223.7,375.3,"5,114.20"
16/04/2020 17:30,943.7,396.6,657.2,426.9,941.1,371.4,272.9,317.2,216,357.6,"4,900.60"
16/04/2020 17:00,899.8,377.6,605.6,401.3,911.6,339.1,254.9,296.5,198.2,320.8,"4,605.40"
16/04/2020 16:30,863.4,358,555.8,380,885.6,309,234.7,274.1,184.9,292.5,"4,337.90"
16/04/2020 16:00,842.4,347,524.8,370.4,870.1,292.6,222.6,264.5,176.7,275.1,"4,186.30"
16/04/2020 15:30,833.8,335.4,510.5,361.5,866.6,285.7,212.5,257.3,172.1,265.1,"4,100.40"
16/04/2020 15:00,839.2,330.1,508.9,356,863.3,283.5,209.3,253.4,170.5,264.3,"4,078.50"
16/04/2020 14:30,850.7,329.5,509.2,352.7,858,283.9,209.6,250.3,171.3,267.7,"4,082.80"
16/04/2020 14:00,870.8,330.5,511.9,354.2,815.7,287.8,210.5,248.3,172.5,271.7,"4,073.90"
16/04/2020 13:30,886.3,320.3,516.3,348.6,859.1,292.6,212.2,247.7,174.7,276.4,"4,134.20"
16/04/2020 13:00,898.6,321.2,527.5,355.4,866,301.9,216.3,252.8,178.2,286,"4,204.00"
16/04/2020 12:30,906.6,330.1,541.7,367.1,873.2,315.3,223.2,264.1,183.2,294.7,"4,299.20"
16/04/2020 12:00,905.8,332.7,543.5,367.9,882.2,311.4,227.1,271.1,186.1,297,"4,324.70"
16/04/2020 11:30,884.5,331.8,537.6,365.5,882.7,301.2,223,264.5,185.2,291.7,"4,267.90"
16/04/2020 11:00,875.7,339,544.6,366.7,806.4,300.5,223,255,187.1,295.4,"4,193.50"
16/04/2020 10:30,872.2,340.5,557.4,370.5,886.5,300,225.3,253.8,186.3,304.3,"4,296.80"
16/04/2020 10:00,869.6,349.8,575.3,375.1,898,303.7,231.4,254.7,191.1,312,"4,360.70"
16/04/2020 9:30,867.2,353.8,591.6,377.2,903.6,305.9,236.8,256,192.3,320,"4,404.50"
16/04/2020 9:00,865.8,350.5,601.7,378,908.6,307.9,235.1,257.4,193.4,328.7,"4,427.10"
16/04/2020 8:30,861.6,353.2,604,377.3,906.8,306.1,237.9,260,192.3,331,"4,430.10"
16/04/2020 8:00,831.3,343.7,595.5,374.3,896.8,293.5,234,258.6,187.7,321.4,"4,336.80"
16/04/2020 7:30,767.1,331.8,567.9,361.9,875.8,270.7,223.7,250.5,178.6,301.3,"4,129.30"
16/04/2020 7:00,719.4,313.4,531.6,341.9,855.5,244.8,210.5,239.2,166.2,270.2,"3,892.80"
16/04/2020 6:30,660.1,301.6,502.6,318.6,835,219.2,196.7,230.8,155.6,241.7,"3,661.80"
16/04/2020 6:00,621.3,285.9,474.7,293.7,813.7,198.5,182.4,216,145.5,217.7,"3,449.30"
16/04/2020 5:30,575.9,273.3,444.1,266,794.5,180.3,165.4,196.3,132.8,198.9,"3,227.60"
16/04/2020 5:00,554.1,259.5,426.1,245,776.3,171.1,156.3,183,127.2,190.2,"3,088.70"
16/04/2020 4:30,534.4,253,409.5,230.1,763,165.1,149.4,174,119.8,182.5,"2,980.90"
16/04/2020 4:00,524.9,250.9,402.3,224.7,759.4,162.5,147.7,170.8,117.6,180.1,"2,941.00"
16/04/2020 3:30,510.5,249,399.5,223.1,757.9,161.4,147.2,168.8,117.3,176.6,"2,911.20"
16/04/2020 3:00,514.9,250.4,401.8,224.1,760.7,162.2,147.9,169.4,117.8,177.6,"2,926.80"
16/04/2020 2:30,521.9,254.7,410.1,225.8,765.8,163.8,149.6,170.7,119.1,178.6,"2,960.00"
16/04/2020 2:00,528.7,253.5,426.9,227.2,770.4,166.2,151.3,172.1,122.1,182,"3,000.40"
16/04/2020 1:30,528.2,254.2,446.3,230.2,778.5,169.3,154.2,175.4,123.7,185.7,"3,045.80"
16/04/2020 1:00,542.1,259.4,471.2,235.7,789.8,174.9,158.5,179.1,127.4,192.5,"3,130.70"
16/04/2020 0:30,543.4,265.3,490.6,242.8,800.3,181,162.3,183,132.6,200.1,"3,201.40"
16/04/2020 0:00,568.3,272.7,504.3,250.8,814.6,190.4,168.4,190,138.2,210.8,"3,308.50"
17/04/2020 23:30,578.8,280.5,520.7,254.9,825.4,202.2,172,195.6,142.1,206.8,"3,379.00"
17/04/2020 23:00,622.5,286.9,528.7,269.6,839.7,217.3,181.2,204.8,147.1,222.9,"3,520.80"
17/04/2020 22:30,649.6,287.1,529.3,284,833.7,232.5,185.4,211.2,145.4,233.9,"3,592.10"
17/04/2020 22:00,692.6,300.4,537.6,300.6,850,250.3,195.9,222.9,156,251.6,"3,757.80"
17/04/2020 21:30,721.5,309.1,542.5,313.8,868.4,264.7,203.8,232.5,163.3,267.1,"3,886.60"
17/04/2020 21:00,752.1,321,561.9,328.3,882,279.5,213.3,241.8,170.6,281.5,"4,032.10"
17/04/2020 20:30,785.4,332.5,580.1,342.8,889.9,295.9,223,252.9,176.3,292.6,"4,171.50"
17/04/2020 20:00,825,343.1,604.2,354.1,906,314.5,233.2,261,182.5,308.2,"4,331.80"
17/04/2020 19:30,872.4,357.4,629.4,372.1,919.8,336.9,246.1,270.4,191.1,325.6,"4,521.40"
17/04/2020 19:00,918.7,378.8,657.2,393.3,939.7,363.5,259.6,283.2,202.4,346.9,"4,743.20"
17/04/2020 18:30,970.9,395.2,687.5,417.2,956.1,389.1,271.5,302.5,214.2,367.1,"4,971.40"
17/04/2020 18:00,980.6,401,699.8,429.4,963.8,389.7,276.7,314.6,219.3,377.3,"5,052.30"
17/04/2020 17:30,968.5,392.6,685.8,423,956.7,369.5,273.3,319.4,218.8,374.9,"4,982.50"
17/04/2020 17:00,950.8,370,651.5,404,936.5,343.2,253.7,309,208.4,352.2,"4,779.30"
17/04/2020 16:30,894.7,348.5,612.4,381.3,920.1,317.5,236,288.4,195.2,329.6,"4,523.70"
17/04/2020 16:00,865.2,332.1,586.1,365.4,913.9,303.6,222.9,275.9,187.5,312.1,"4,364.80"
17/04/2020 15:30,847.6,324.9,572.9,353,909.3,289.8,216.3,264.1,181,295,"4,253.90"
17/04/2020 15:00,850.2,325.2,573.2,345.2,910.3,286.1,215.9,258.6,178.3,288.4,"4,231.40"
17/04/2020 14:30,850.2,327.3,568.7,344.4,904.5,285.4,215,254.2,175.4,285.1,"4,210.20"
17/04/2020 14:00,856.2,329.8,569.3,348.5,904.6,288.2,215.1,248.2,175.7,288.2,"4,223.90"
17/04/2020 13:30,865.4,331.9,569.7,353.4,904.9,293.5,217.5,249.2,177.5,295.5,"4,258.50"
17/04/2020 13:00,877.2,331.8,578.2,360.3,916.2,300.6,222.1,253.6,180.7,303.2,"4,323.90"
17/04/2020 12:30,889,342,589,372.8,926.4,308.7,228,263.1,183.1,304.3,"4,406.40"
17/04/2020 12:00,882.8,345,590.6,374.9,934.4,310.3,229.3,266.4,183.1,304.8,"4,421.70"
17/04/2020 11:30,868.7,342.5,583.2,371.1,931.9,302.4,226.7,260,185.3,300.8,"4,372.60"
17/04/2020 11:00,865.5,343.5,590.6,368.2,934.5,300.5,224.6,258.2,187.2,299.8,"4,372.70"
17/04/2020 10:30,861.1,344.6,614.5,370.2,796,301.1,226.1,259,186.9,302.8,"4,262.30"
17/04/2020 10:00,858.2,350.1,633.5,373.5,941.1,304.3,230.5,259,188,303.7,"4,441.90"
17/04/2020 9:30,850.7,347.3,626.2,377.4,937.9,305.8,230.4,260.7,187.4,302.4,"4,426.20"
17/04/2020 9:00,845.2,344.6,617.7,372.9,929.9,304.8,228.3,261.2,190.2,299.9,"4,394.80"
17/04/2020 8:30,829.4,340.2,601.4,368.7,916.3,299.8,225.9,261.5,188.7,294.5,"4,326.40"
17/04/2020 8:00,794.5,333.8,574.3,361.3,899,285.7,217.8,257.7,182,279.9,"4,185.80"
17/04/2020 7:30,746.9,322.4,543.7,346.6,877.7,262.7,209.9,252.6,173.4,257.6,"3,993.60"
17/04/2020 7:00,691.9,309.3,505.2,328.3,854.4,236.1,197.7,243.5,162.8,233.2,"3,762.50"
17/04/2020 6:30,635.9,293.4,482,310.4,834.7,212.9,184.1,230.1,153.6,212.6,"3,549.70"
17/04/2020 6:00,589.8,277.9,457.7,288.3,818.6,193.5,172.2,216,143.2,196,"3,353.10"
17/04/2020 5:30,542.1,264.2,430.5,263.1,801.6,176.9,156.7,200.7,134.9,182.1,"3,152.70"
17/04/2020 5:00,513.7,254.9,414.4,243.7,785.3,167.4,148.6,187.4,127.5,175.7,"3,018.60"
17/04/2020 4:30,496.6,252.8,396.5,228.3,770.5,160.8,142.6,178.5,121.9,169.7,"2,918.30"
17/04/2020 4:00,491.2,249.3,391.4,223.3,761.3,159,140.1,176.1,118.7,168.1,"2,878.60"
17/04/2020 3:30,482.6,247.5,389.3,221.6,758.4,158.4,138.5,173.7,117,166,"2,853.00"
17/04/2020 3:00,482.5,249.7,392.9,220.7,760.5,159.3,140.1,174,118.7,166.7,"2,865.10"
17/04/2020 2:30,486,251.7,401.8,220.6,764.3,160.7,141.4,175.7,119.7,168.5,"2,890.30"
17/04/2020 2:00,498,256,415.5,221.8,770.2,163.8,144.3,177.5,122.3,171.7,"2,941.20"
17/04/2020 1:30,508.6,255.1,434.5,225.7,780.1,166.6,146.4,179.9,124.7,175.5,"2,997.10"
17/04/2020 1:00,524.2,259.1,457.8,230.6,786.2,170.7,149.2,185.1,129.1,180.8,"3,072.80"
17/04/2020 0:30,540,266.1,479.2,236.6,793.7,176.5,153.5,190.5,132.7,187.6,"3,156.40"
17/04/2020 0:00,563.8,273.6,491.4,245.9,804.4,186.3,160.8,196.3,137.7,197.8,"3,258.10"
18/04/2020 23:30,559.3,275.2,463.9,236.7,812.3,197.7,155.1,193,133.6,211.7,"3,238.50"
18/04/2020 23:00,596,287.1,467,249.3,828.1,213.8,164.1,201,138.5,228.9,"3,373.80"
18/04/2020 22:30,618.9,288.6,459,260.7,820,225.5,166.2,206.1,136.2,239.8,"3,421.10"
18/04/2020 22:00,664.5,298.3,460.7,274.2,831.9,241.5,175.3,216,143.4,255.6,"3,561.60"
18/04/2020 21:30,685.7,310,464.6,287.8,850.7,258.6,185.7,226.3,152.1,271.8,"3,693.30"
18/04/2020 21:00,723,321.9,482.5,300.7,863.2,272.4,195,233.3,160.1,285.5,"3,837.50"
18/04/2020 20:30,748.2,331.3,494.3,314.1,870.9,287.1,203.6,242.6,165.1,295.6,"3,952.90"
18/04/2020 20:00,788,340.9,511.5,328.9,883.3,304.6,213.2,252.7,171,310.5,"4,104.40"
18/04/2020 19:30,832.7,353.8,534.1,349.3,898.8,327.4,224.7,265.5,177.8,327.7,"4,291.70"
18/04/2020 19:00,884.7,369.5,562.8,372.9,919.3,356.1,240.6,280.2,188.7,349.9,"4,524.70"
18/04/2020 18:30,927.9,386.9,587.7,397.7,935.1,383.1,253.6,295.6,200.7,368.1,"4,736.50"
18/04/2020 18:00,919.1,393.8,587.9,407,937.2,382.3,260.3,303,202.3,369.5,"4,762.20"
18/04/2020 17:30,848.8,379.7,550.9,391.1,923.3,349,248,292.5,192.7,342.3,"4,518.40"
18/04/2020 17:00,821.5,356.5,500.5,366.9,895.1,315.1,226.4,272.8,178.9,305,"4,238.80"
18/04/2020 16:30,780.3,338.3,464.4,347.2,873.7,290.3,211.9,256.5,165.3,278.2,"4,006.10"
18/04/2020 16:00,763.4,328.9,444.7,334.1,862,276.6,203.1,247.1,159.9,264.6,"3,884.30"
18/04/2020 15:30,760.5,319.6,442.8,324,856.1,269.4,200.9,241.4,156.2,259.4,"3,830.30"
18/04/2020 15:00,768.4,319.7,444.1,316.5,856.9,268.5,201.1,237.3,155.1,260.1,"3,827.70"
18/04/2020 14:30,774.9,320.4,446.5,313.7,857.6,270.7,198.8,235.6,156.1,264.6,"3,839.00"
18/04/2020 14:00,783.5,321.7,453.2,314.3,866.6,277.4,200,234.6,157,271.5,"3,879.70"
18/04/2020 13:30,794,329,465.8,321.1,883.3,284.6,204.4,236,160.9,279.4,"3,958.30"
18/04/2020 13:00,804.3,337.6,483.4,332.3,896.9,294.4,208.6,241.8,164.5,291,"4,054.70"
18/04/2020 12:30,817.4,341.8,498.3,341.3,902.6,303.5,212.9,249.8,169.9,298.2,"4,135.60"
18/04/2020 12:00,818.8,346.3,514.1,346.9,914,306,217.2,251.3,174.1,306.1,"4,194.80"
18/04/2020 11:30,813.2,345.9,519.7,347.6,914.7,302,216.2,248.9,175.6,304.6,"4,188.50"
18/04/2020 11:00,802,343,522.3,346.8,912.4,301.8,216,246.3,175.6,295.5,"4,161.80"
18/04/2020 10:30,787.1,346.3,521.3,343.4,907.6,300.1,217.7,245,180.3,287.9,"4,136.70"
18/04/2020 10:00,773.5,346.1,519.2,344.1,900.7,297.1,216,245.8,184.1,281.2,"4,107.70"
18/04/2020 9:30,750.7,338.9,515,339.7,889.4,289.6,212.6,241.4,182.2,268.2,"4,027.50"
18/04/2020 9:00,719.4,329.1,502.9,333.5,876.8,276.9,206.1,237.8,171.8,254.4,"3,908.50"
18/04/2020 8:30,682.9,318.8,486,321,858.4,260.1,198.9,231.8,164.5,237.1,"3,759.40"
18/04/2020 8:00,639.6,306.3,464.9,312.6,841.6,239.5,191.5,224.8,157.8,219.6,"3,598.20"
18/04/2020 7:30,590.5,292.9,442,302.1,822.8,219.6,181.3,219.7,150,203.7,"3,424.50"
18/04/2020 7:00,564,284.5,427.3,291.7,811.7,202,169.5,215.2,138.9,189.8,"3,294.60"
18/04/2020 6:30,540.1,277.5,423.9,278,805.6,185.7,161.5,207.8,132.8,180.5,"3,193.30"
18/04/2020 6:00,526.6,267.6,414.9,260,794.1,174.4,154.9,198.2,127.6,173.4,"3,091.70"
18/04/2020 5:30,506.6,259.4,398.8,239.8,783.5,163.8,148.7,186.2,121.1,165.1,"2,972.90"
18/04/2020 5:00,498.6,252.1,389.7,224.3,772.5,158.5,146.6,177.1,117,160.9,"2,897.50"
18/04/2020 4:30,493.7,249,380.7,215.7,763.8,156.4,142.7,169.9,113.9,157.1,"2,842.80"
18/04/2020 4:00,496.7,249.5,377.9,213.8,758.5,156,142.1,169.2,113.3,157.1,"2,834.00"
18/04/2020 3:30,497,248.8,379.6,212.2,760.3,155.4,140.9,168.6,112.7,156.8,"2,832.20"
18/04/2020 3:00,480,248.2,385.7,213.3,760.5,157.3,141.2,170.2,111.8,158.9,"2,827.00"
18/04/2020 2:30,491.5,250.3,395,215.5,760.7,160.7,144.6,172.4,114.4,160.3,"2,865.40"
18/04/2020 2:00,497.8,252.8,412,217.9,764.9,163.8,147.1,175.1,117,163.6,"2,911.90"
18/04/2020 1:30,499.9,254.9,432,221.8,774,166.5,150.9,178.9,119.1,168.4,"2,966.60"
18/04/2020 1:00,512.8,260.5,455,228.3,783.8,172.4,154.2,182.8,122.2,173.8,"3,045.70"
18/04/2020 0:30,530.3,265.4,478.6,234,793.7,179.9,158.5,185.7,127.5,181.4,"3,135.00"
18/04/2020 0:00,562.1,267.5,492.9,243.3,809.3,189.7,164.6,189.6,133.6,192,"3,244.50"
19/04/2020 23:30,539.9,271.6,457.6,243.5,802.7,195.4,150.9,188.3,119.8,202.8,"3,172.50"
19/04/2020 23:00,573.6,282.9,461,256.4,816.6,210.5,158.8,197.1,125.1,219,"3,300.90"
19/04/2020 22:30,617.3,285.6,454.9,266.8,814,225.9,162.4,205,123.1,232.6,"3,387.60"
19/04/2020 22:00,649.3,297.7,457.9,277.3,830.4,242.7,171.2,215.1,131.9,250.2,"3,523.70"
19/04/2020 21:30,692,311.7,462.2,292.2,848.4,260.3,180.9,226.1,139.9,266.6,"3,680.30"
19/04/2020 21:00,726.6,321.5,481.5,307,864.1,276.1,191.6,236.8,148,283,"3,836.20"
19/04/2020 20:30,748.2,333.3,498.5,322.4,878.2,292.2,201,247.2,154.1,295.9,"3,970.90"
19/04/2020 20:00,789.4,345.4,517,340.5,893.5,312.1,210.9,258.2,160.6,311.2,"4,138.90"
19/04/2020 19:30,818.5,356.7,536.1,356.8,903.6,331.6,220.5,267.1,167.4,327.8,"4,285.90"
19/04/2020 19:00,866.5,376,559.8,377.4,920,358,234.4,278.4,177.4,347.7,"4,495.50"
19/04/2020 18:30,911.2,390.5,584.9,400.4,939.9,385.8,248.3,294.2,188.5,366.7,"4,710.20"
19/04/2020 18:00,927.4,398,587.9,412.7,942.7,397.8,256.1,302.9,192.6,369.5,"4,787.60"
19/04/2020 17:30,936.7,388.9,553.6,401.2,929.5,386.1,248.5,295.3,184.5,342.3,"4,666.60"
19/04/2020 17:00,885.7,367.5,507.4,375.4,903.8,352.3,227,280.1,168.5,306.2,"4,373.90"
19/04/2020 16:30,822.2,348.1,466.8,347.8,881,313.8,209.7,261,153.4,282,"4,086.00"
19/04/2020 16:00,791.4,338.7,443.1,333.7,867.5,295.2,198.5,248.1,145.2,265.3,"3,926.60"
19/04/2020 15:30,775.2,327.3,436.7,323.8,860.6,287.4,193,239,140.1,255.5,"3,838.60"
19/04/2020 15:00,777.2,321.8,435.3,316.4,860,284.6,190.6,232.5,139.6,254.7,"3,812.60"
19/04/2020 14:30,781.2,318.9,435.7,308.1,855.5,281.5,191.5,227.7,139.5,257.3,"3,796.80"
19/04/2020 14:00,772.7,318.3,440.4,307.6,860.4,278.1,191.7,222.9,140.1,262.3,"3,794.60"
19/04/2020 13:30,780,327.2,448.3,310.2,857.8,280.9,195,225.8,143.7,269.1,"3,837.90"
19/04/2020 13:00,789.6,335.7,460.9,317,861.1,286.1,198.7,228.6,149,276.3,"3,903.00"
19/04/2020 12:30,804.2,336.6,467.5,326.5,868.6,294,204,236.3,154.2,280.2,"3,972.10"
19/04/2020 12:00,798.3,336.6,467.3,330.1,833.8,295.4,208.1,240.7,158.5,281.6,"3,950.30"
19/04/2020 11:30,779.6,332.9,461.9,330.2,873.3,291.9,206.2,238.5,157.8,280.1,"3,952.30"
19/04/2020 11:00,770.9,334.5,461.5,331.5,873.8,288.1,207,235.8,158.7,277.1,"3,938.90"
19/04/2020 10:30,758.6,333.7,460.3,333.7,875.7,287.1,206,237.3,159.5,272.9,"3,924.80"
19/04/2020 10:00,752.2,337.7,464.8,335.7,881,287.6,205.9,236.3,161.3,269.6,"3,932.10"
19/04/2020 9:30,742.4,331,461.8,330.9,877.5,282.2,204,233.4,160,260,"3,883.00"
19/04/2020 9:00,712.5,320.7,453.5,321.2,871.7,270.4,196.5,229.5,156.8,246.9,"3,779.70"
19/04/2020 8:30,673.4,312.8,439.4,310,860.2,253.2,186.6,222.8,151.8,230.3,"3,640.50"
19/04/2020 8:00,624.9,302,426.4,298,845.1,235.6,176,218.4,141.8,214.5,"3,482.50"
19/04/2020 7:30,565.7,290.5,411.9,286.2,825.5,215.7,163.8,213.9,133.7,199.8,"3,306.80"
19/04/2020 7:00,544.3,280.9,392.7,275.9,813.2,197.6,153.7,208.7,128.6,186.5,"3,182.00"
19/04/2020 6:30,520.1,274.9,385,262.7,807.9,182.4,146.1,203.7,123.8,178.7,"3,085.20"
19/04/2020 6:00,509.6,267,374.8,246.5,804,171.9,139.8,193.7,118.6,171.6,"2,997.40"
19/04/2020 5:30,488,255.4,359.7,226.7,788.5,162.3,133.4,180.1,113.8,162.4,"2,870.10"
19/04/2020 5:00,489,248.1,349.8,212.6,773.7,156.2,130.8,170.7,111,159.6,"2,801.50"
19/04/2020 4:30,477.6,242.2,340.4,202.7,765.1,153.2,128,164.8,106.4,157.2,"2,737.60"
19/04/2020 4:00,483.3,239,337.3,199.8,759.5,152.7,127.6,163.8,105.4,157.4,"2,725.70"
19/04/2020 3:30,476.3,233.1,338.2,198.6,756.3,152.9,127,162.9,105.7,157.8,"2,708.70"
19/04/2020 3:00,489.4,235.6,343.6,200.4,757.9,155.1,128.3,164.6,105.3,159.8,"2,740.00"
19/04/2020 2:30,478.5,238.8,351.9,204.8,763.5,157.3,130,166.1,106,161.4,"2,758.30"
